municipio_origem,municipio_destino,destino_eh_batalhao_candidato,distance_km,duration_min
Aurora,Nova Russas,False,436.3332,421.331667
Aurora,Novo Oriente,False,381.7725,365.03
Aurora,Ocara,False,362.1158,337.241667
Aurora,Pacajus,False,411.5205,347.171667
Aurora,Pacatuba,False,449.5582,385.373333
Aurora,Paracuru,False,542.0704,473.31
Aurora,Paraipaba,False,546.4788,478.26
Aurora,Parambu,False,352.5945,328.383333
Aurora,Pedra Branca,False,255.028,252.56
Aurora,Pentecoste,False,544.5376,474.09
Aurora,Quixadá,True,287.5348,263.763333
Aurora,Quixeramobim,False,286.601,271.13
Aurora,Redenção,False,392.4859,377.275
Aurora,Russas,True,303.3599,246.706667
Aurora,Santa Quitéria,False,428.2199,440.731667
Aurora,Santana do Acaraú,False,542.3894,556.976667
Aurora,Senador Pompeu,False,233.5528,211.19
Aurora,Sobral,True,514.4495,532.025
Aurora,São Benedito,False,531.5033,512.521667
Aurora,São Gonçalo do Amarante,False,514.0859,446.273333
Aurora,Tabuleiro do Norte,False,263.4876,209.998333
Aurora,Tamboril,False,402.7436,413.305
Aurora,Tauá,False,292.7963,283.25
Aurora,Tianguá,False,571.6843,549.023333
Aurora,Trairi,False,578.3343,510.078333
Aurora,Ubajara,False,555.379,534.193333
Aurora,Viçosa do Ceará,False,602.6808,570.531667
Aurora,Várzea Alegre,False,72.8071,64.888333
Barbalha,Acaraú,False,667.8344,651.035
Barbalha,Acopiara,False,204.3733,183.143333
Barbalha,Amontada,False,695.0883,595.016667
Barbalha,Aquiraz,False,528.9485,438.343333
Barbalha,Aracati,False,441.7977,357.941667
Barbalha,Aracoiaba,False,417.0524,388.121667
Barbalha,Aurora,False,83.0524,72.851667
Barbalha,Barbalha,False,0.0,0.0
Barbalha,Baturité,False,424.5449,395.063333
Barbalha,Beberibe,False,478.095,389.081667
Barbalha,Bela Cruz,False,655.8675,641.068333
Barbalha,Boa Viagem,False,351.6102,326.763333
Barbalha,Brejo Santo,False,61.8404,49.818333
Barbalha,Camocim,False,691.2558,662.318333
Barbalha,Campos Sales,False,157.3111,146.865
Barbalha,Canindé,False,431.6953,410.91
Barbalha,Caririaçu,False,39.8807,36.271667
Barbalha,Cascavel,False,495.9386,405.263333
Barbalha,Caucaia,True,551.5439,460.665
Barbalha,Cedro,False,111.8913,92.905
Barbalha,Chorozinho,False,473.7698,386.018333
Barbalha,Crateús,True,367.0023,365.55
Barbalha,Crato,False,22.7219,24.456667
Barbalha,Cruz,False,672.9493,655.853333
Barbalha,Eusébio,True,529.3485,440.238333
Barbalha,Forquilha,False,551.5046,543.176667
Barbalha,Fortaleza,False,538.6873,453.038333
Barbalha,Granja,False,665.8979,643.045
Barbalha,Guaiúba,False,462.4446,429.886667
Barbalha,Guaraciaba do Norte,False,501.3178,490.333333
Barbalha,Horizonte,True,497.5862,420.095
Barbalha,Ibiapina,False,538.0287,524.908333
Barbalha,Icapuí,False,438.7142,355.691667
Barbalha,Icó,False,161.9938,124.82
Barbalha,Iguatu,False,166.1455,143.206667
Barbalha,Independência,False,340.4551,324.745
Barbalha,Ipu,False,476.5563,467.338333
Barbalha,Ipueiras,False,451.2309,443.311667
Barbalha,Itaitinga,False,513.4162,424.506667
Barbalha,Itapajé,False,558.7776,545.81
Barbalha,Itapipoca,True,664.3859,565.376667
Barbalha,Itarema,False,738.0091,639.176667
Barbalha,Jaguaribe,False,228.8355,174.66
Barbalha,Jaguaruana,False,419.7104,333.838333
Barbalha,Jardim,False,37.4346,35.993333
Barbalha,Juazeiro do Norte,True,13.6347,17.31
Barbalha,Lavras da Mangabeira,False,101.7374,80.508333
Barbalha,Limoeiro do Norte,False,353.828,274.13
Barbalha,Maracanaú,False,484.3146,445.993333
Barbalha,Maranguape,False,486.473,448.273333
Barbalha,Marco,False,646.9082,631.291667
Barbalha,Massapê,False,589.5097,580.036667
Barbalha,Mauriti,False,71.985,60.113333
Barbalha,Milagres,False,49.1588,40.118333
Barbalha,Missão Velha,False,22.6497,18.46
Barbalha,Mombaça,False,251.9353,234.256667
Barbalha,Morada Nova,False,373.348,289.671667
Barbalha,Nova Russas,False,429.0932,423.841667
Barbalha,Novo Oriente,False,322.6076,323.581667
Barbalha,Ocara,False,410.0197,376.13
Barbalha,Pacajus,False,487.2705,397.586667
Barbalha,Pacatuba,False,470.5213,434.578333
Barbalha,Paracuru,False,617.8204,523.725
Barbalha,Paraipaba,False,622.2289,528.675
Barbalha,Parambu,False,293.4296,286.935
Barbalha,Pedra Branca,False,296.1815,283.388333
Barbalha,Pentecoste,False,540.5894,522.82
Barbalha,Quixadá,True,335.4386,302.651667
Barbalha,Quixeramobim,False,334.5048,310.018333
Barbalha,Redenção,False,440.3898,416.163333
Barbalha,Russas,True,379.1099,297.121667
Barbalha,Santa Quitéria,False,481.9355,468.491667
Barbalha,Santana do Acaraú,False,596.105,584.736667
Barbalha,Senador Pompeu,False,281.4567,250.078333
Barbalha,Sobral,True,568.1651,559.785
Barbalha,São Benedito,False,523.7381,513.018333
Barbalha,São Gonçalo do Amarante,False,589.836,496.688333
Barbalha,Tabuleiro do Norte,False,339.2376,260.413333
Barbalha,Tamboril,False,429.9917,425.223333
Barbalha,Tauá,False,233.6313,241.801667
Barbalha,Tianguá,False,563.9191,549.52
Barbalha,Trairi,False,654.0844,560.493333
Barbalha,Ubajara,False,547.6139,534.69
Barbalha,Viçosa do Ceará,False,594.9158,571.028333
Barbalha,Várzea Alegre,False,93.5336,95.04
Baturité,Acaraú,False,310.5208,285.731667
Baturité,Acopiara,False,264.1254,283.835
Baturité,Amontada,False,243.1505,223.446667
Baturité,Aquiraz,False,106.3031,98.506667
Baturité,Aracati,False,151.7223,148.893333
Baturité,Aracoiaba,False,12.2413,13.586667
Baturité,Aurora,False,375.9183,355.69
Baturité,Barbalha,False,423.2513,392.745
Baturité,Baturité,False,0.0,0.0
Baturité,Beberibe,False,112.6223,117.703333
Baturité,Bela Cruz,False,305.6521,283.021667
Baturité,Boa Viagem,False,185.5998,190.311667
Baturité,Brejo Santo,False,430.2508,388.291667
Baturité,Camocim,False,365.5561,380.753333
Baturité,Campos Sales,False,439.8334,437.038333
Baturité,Canindé,False,83.8849,93.798333
Baturité,Caririaçu,False,384.6435,359.088333
Baturité,Cascavel,False,93.7741,100.268333
Baturité,Caucaia,True,99.6062,89.095
Baturité,Cedro,False,313.1243,303.615
Baturité,Chorozinho,False,52.4397,66.628333
Baturité,Crateús,True,320.5357,308.31
Baturité,Crato,False,423.2119,387.96
Baturité,Cruz,False,319.2396,292.44
Baturité,Eusébio,True,98.8907,89.27
Baturité,Forquilha,False,222.4403,242.003333
Baturité,Fortaleza,False,95.3138,92.031667
Baturité,Granja,False,338.9993,359.423333
Baturité,Guaiúba,False,57.6335,55.351667
Baturité,Guaraciaba do Norte,False,268.4534,279.788333
Baturité,Horizonte,True,74.0334,90.866667
Baturité,Ibiapina,False,305.0335,313.898333
Baturité,Icapuí,False,203.7913,193.698333
Baturité,Icó,False,290.9901,282.748333
Baturité,Iguatu,False,281.6662,288.953333
Baturité,Independência,False,270.7739,261.293333
Baturité,Ipu,False,262.6576,262.461667
Baturité,Ipueiras,False,270.067,268.89
Baturité,Itaitinga,False,76.6421,70.165
Baturité,Itapajé,False,206.1846,182.355
Baturité,Itapipoca,True,212.4481,193.806667
Baturité,Itarema,False,286.0713,267.606667
Baturité,Jaguaribe,False,263.5152,264.071667
Baturité,Jaguaruana,False,168.3632,174.001667
Baturité,Jardim,False,460.4043,427.455
Baturité,Juazeiro do Norte,True,412.2386,379.541667
Baturité,Lavras da Mangabeira,False,349.8817,326.953333
Baturité,Limoeiro do Norte,False,180.6632,188.841667
Baturité,Maracanaú,False,79.5035,71.458333
Baturité,Maranguape,False,81.6619,73.738333
Baturité,Marco,False,296.6928,273.245
Baturité,Massapê,False,260.4454,278.863333
Baturité,Mauriti,False,421.4801,384.69
Baturité,Milagres,False,408.9168,372.515
Baturité,Missão Velha,False,436.0868,394.931667
Baturité,Mombaça,False,224.5987,238.316667
Baturité,Morada Nova,False,133.9624,152.698333
Baturité,Nova Russas,False,269.9683,269.928333
Baturité,Novo Oriente,False,362.433,346.11
Baturité,Ocara,False,48.3658,49.176667
Baturité,Pacajus,False,67.2131,71.79
Baturité,Pacatuba,False,65.7102,60.043333
Baturité,Paracuru,False,165.8827,152.155
Baturité,Paraipaba,False,170.2911,157.105
Baturité,Parambu,False,370.0942,326.663333
Baturité,Pedra Branca,False,215.1713,220.868333
Baturité,Pentecoste,False,168.3499,152.935
Baturité,Quixadá,True,89.2349,92.535
Baturité,Quixeramobim,False,131.8529,136.88
Baturité,Redenção,False,35.5787,41.628333
Baturité,Russas,True,149.6877,157.735
Baturité,Santa Quitéria,False,188.2379,193.426667
Baturité,Santana do Acaraú,False,267.0408,283.563333
Baturité,Senador Pompeu,False,185.6508,197.761667
Baturité,Sobral,True,239.1008,258.611667
Baturité,São Benedito,False,290.743,302.008333
Baturité,São Gonçalo do Amarante,False,137.8982,125.118333
Baturité,Tabuleiro do Norte,False,178.4765,195.603333
Baturité,Tamboril,False,253.8532,255.706667
Baturité,Tauá,False,309.3645,281.206667
Baturité,Tianguá,False,325.4673,335.796667
Baturité,Trairi,False,202.1466,188.923333
Baturité,Ubajara,False,308.3582,323.583333
Baturité,Viçosa do Ceará,False,355.8526,357.655
Baturité,Várzea Alegre,False,355.3643,343.708333
Beberibe,Acaraú,False,308.9239,296.32
Beberibe,Acopiara,False,341.1733,340.306667
Beberibe,Amontada,False,241.5537,234.035
Beberibe,Aquiraz,False,54.5794,55.125
Beberibe,Aracati,False,71.5075,64.711667
Beberibe,Aracoiaba,False,101.5871,105.871667
Beberibe,Aurora,False,401.9303,338.2
Beberibe,Barbalha,False,476.5453,386.441667
Beberibe,Baturité,False,113.5162,118.521667
Beberibe,Beberibe,False,0.0,0.0
Beberibe,Bela Cruz,False,304.0553,293.61
Beberibe,Boa Viagem,False,294.7431,285.063333
Beberibe,Brejo Santo,False,456.2628,370.801667
Beberibe,Camocim,False,427.4252,403.853333
Beberibe,Campos Sales,False,526.9838,461.745
Beberibe,Canindé,False,193.0283,188.7
Beberibe,Caririaçu,False,437.9375,352.785
Beberibe,Cascavel,False,21.5695,22.045
Beberibe,Caucaia,True,98.0094,99.683333
Beberibe,Cedro,False,361.2699,307.328333
Beberibe,Chorozinho,False,60.3344,61.541667
Beberibe,Crateús,True,407.8909,398.671667
Beberibe,Crato,False,476.506,381.656667
Beberibe,Cruz,False,317.6428,303.028333
Beberibe,Eusébio,True,61.6732,63.611667
Beberibe,Forquilha,False,289.1663,266.105
Beberibe,Fortaleza,False,82.1415,88.663333
Beberibe,Granja,False,400.9375,381.376667
Beberibe,Guaiúba,False,84.2787,84.151667
Beberibe,Guaraciaba do Norte,False,376.6093,374.11
Beberibe,Horizonte,True,53.6095,67.893333
Beberibe,Ibiapina,False,378.6953,354.996667
Beberibe,Icapuí,False,123.5765,109.516667
Beberibe,Icó,False,317.8696,266.53
Beberibe,Iguatu,False,370.5421,315.828333
Beberibe,Independência,False,358.1291,351.655
Beberibe,Ipu,False,370.8134,356.783333
Beberibe,Ipueiras,False,378.2229,363.211667
Beberibe,Itaitinga,False,65.9227,67.706667
Beberibe,Itapajé,False,204.5878,192.943333
Beberibe,Itapipoca,True,210.8513,204.395
Beberibe,Itarema,False,284.4745,278.195
Beberibe,Jaguaribe,False,248.9704,214.04
Beberibe,Jaguaruana,False,113.4302,101.645
Beberibe,Jardim,False,513.6983,421.151667
Beberibe,Juazeiro do Norte,True,465.5326,373.238333
Beberibe,Lavras da Mangabeira,False,375.8937,309.463333
Beberibe,Limoeiro do Norte,False,134.59,130.476667
Beberibe,Maracanaú,False,86.9201,89.9
Beberibe,Maranguape,False,93.7664,92.683333
Beberibe,Marco,False,295.096,283.833333
Beberibe,Massapê,False,328.1406,304.85
Beberibe,Mauriti,False,447.4921,367.2
Beberibe,Milagres,False,434.9288,355.025
Beberibe,Missão Velha,False,462.0988,377.441667
Beberibe,Mombaça,False,295.1345,301.775
Beberibe,Morada Nova,False,138.935,141.561667
Beberibe,Nova Russas,False,378.1242,364.25
Beberibe,Novo Oriente,False,449.7882,436.471667
Beberibe,Ocara,False,92.7073,93.471667
Beberibe,Pacajus,False,45.8817,46.62
Beberibe,Pacatuba,False,77.8147,78.988333
Beberibe,Paracuru,False,164.2858,162.743333
Beberibe,Paraipaba,False,168.6943,167.693333
Beberibe,Parambu,False,457.4399,417.078333
Beberibe,Pedra Branca,False,285.7071,284.326667
Beberibe,Pentecoste,False,166.7531,163.523333
Beberibe,Quixadá,True,159.4815,156.036667
Beberibe,Quixeramobim,False,202.3888,200.338333
Beberibe,Redenção,False,85.0921,91.513333
Beberibe,Russas,True,103.6145,99.37
Beberibe,Santa Quitéria,False,296.3937,287.748333
Beberibe,Santana do Acaraú,False,310.1393,298.06
Beberibe,Senador Pompeu,False,256.1867,261.22
Beberibe,Sobral,True,306.7961,284.598333
Beberibe,São Benedito,False,393.3327,370.576667
Beberibe,São Gonçalo do Amarante,False,136.3014,135.706667
Beberibe,Tabuleiro do Norte,False,146.0361,141.46
Beberibe,Tamboril,False,362.0091,350.028333
Beberibe,Tauá,False,396.7102,371.621667
Beberibe,Tianguá,False,393.1626,361.783333
Beberibe,Trairi,False,200.5498,199.511667
Beberibe,Ubajara,False,386.086,363.165
Beberibe,Viçosa do Ceará,False,423.5479,383.641667
Beberibe,Várzea Alegre,False,415.9945,344.225
Bela Cruz,Acaraú,False,26.7817,27.676667
Bela Cruz,Acopiara,False,440.2309,462.335
Bela Cruz,Amontada,False,63.6455,61.325
Bela Cruz,Aquiraz,False,250.1771,241.17
Bela Cruz,Aracati,False,369.6616,349.955
Bela Cruz,Aracoiaba,False,293.5589,271.075
Bela Cruz,Aurora,False,682.631,607.125
Bela Cruz,Barbalha,False,654.953,638.768333
Bela Cruz,Baturité,False,305.4879,283.725
Bela Cruz,Beberibe,False,303.4708,292.688333
Bela Cruz,Bela Cruz,False,0.0,0.0
Bela Cruz,Boa Viagem,False,305.9713,316.601667
Bela Cruz,Brejo Santo,False,736.9634,639.726667
Bela Cruz,Camocim,False,127.6451,119.585
Bela Cruz,Campos Sales,False,617.4868,570.626667
Bela Cruz,Canindé,False,243.1548,247.273333
Bela Cruz,Caririaçu,False,603.6036,607.371667
Bela Cruz,Cascavel,False,282.7331,273.091667
Bela Cruz,Caucaia,True,214.1979,204.295
Bela Cruz,Cedro,False,532.0844,551.898333
Bela Cruz,Chorozinho,False,286.1368,275.705
Bela Cruz,Crateús,True,310.5591,295.328333
Bela Cruz,Crato,False,634.9057,618.946667
Bela Cruz,Cruz,False,17.078,16.878333
Bela Cruz,Eusébio,True,242.7647,231.933333
Bela Cruz,Forquilha,False,105.6291,100.723333
Bela Cruz,Fortaleza,False,229.1254,222.306667
Bela Cruz,Granja,False,101.1574,97.108333
Bela Cruz,Guaiúba,False,248.8517,233.13
Bela Cruz,Guaraciaba do Norte,False,191.4042,190.188333
Bela Cruz,Horizonte,True,267.8192,267.19
Bela Cruz,Ibiapina,False,171.0054,166.105
Bela Cruz,Icapuí,False,421.7307,394.76
Bela Cruz,Icó,False,598.5703,535.455
Bela Cruz,Iguatu,False,477.2704,500.466667
Bela Cruz,Independência,False,355.4849,337.75
Bela Cruz,Ipu,False,198.7099,190.878333
Bela Cruz,Ipueiras,False,223.5147,213.553333
Bela Cruz,Itaitinga,False,248.4296,238.071667
Bela Cruz,Itapajé,False,132.6896,130.275
Bela Cruz,Itapipoca,True,95.1438,94.45
Bela Cruz,Itarema,False,50.1266,49.371667
Bela Cruz,Jaguaribe,False,529.6711,482.965
Bela Cruz,Jaguaruana,False,402.9906,384.561667
Bela Cruz,Jardim,False,692.106,673.478333
Bela Cruz,Juazeiro do Norte,True,631.1987,627.825
Bela Cruz,Lavras da Mangabeira,False,656.5943,578.388333
Bela Cruz,Limoeiro do Norte,False,415.2907,399.401667
Bela Cruz,Maracanaú,False,227.2514,218.09
Bela Cruz,Maranguape,False,229.5724,219.706667
Bela Cruz,Marco,False,8.9528,11.065
Bela Cruz,Massapê,False,82.0963,82.3
Bela Cruz,Mauriti,False,728.1928,636.125
Bela Cruz,Milagres,False,715.6295,623.95
Bela Cruz,Missão Velha,False,742.7994,646.366667
Bela Cruz,Mombaça,False,393.0372,413.401667
Bela Cruz,Morada Nova,False,382.6822,375.761667
Bela Cruz,Nova Russas,False,254.0123,242.24
Bela Cruz,Novo Oriente,False,351.5017,333.006667
Bela Cruz,Ocara,False,311.4247,288.791667
Bela Cruz,Pacajus,False,271.3625,260.941667
Bela Cruz,Pacatuba,False,241.0173,227.068333
Bela Cruz,Paracuru,False,168.5661,168.065
Bela Cruz,Paraipaba,False,151.9443,147.675
Bela Cruz,Parambu,False,444.6673,419.438333
Bela Cruz,Pedra Branca,False,347.2927,361.915
Bela Cruz,Pentecoste,False,154.3734,159.83
Bela Cruz,Quixadá,True,341.5287,354.608333
Bela Cruz,Quixeramobim,False,373.7547,371.593333
Bela Cruz,Redenção,False,275.5382,255.063333
Bela Cruz,Russas,True,384.3152,368.295
Bela Cruz,Santa Quitéria,False,174.1241,173.353333
Bela Cruz,Santana do Acaraú,False,60.4576,58.926667
Bela Cruz,Senador Pompeu,False,398.3801,413.078333
Bela Cruz,Sobral,True,96.308,94.058333
Bela Cruz,São Benedito,False,185.6428,181.685
Bela Cruz,São Gonçalo do Amarante,False,175.645,169.905
Bela Cruz,Tabuleiro do Norte,False,426.7368,410.385
Bela Cruz,Tamboril,False,239.6173,235.538333
Bela Cruz,Tauá,False,428.2074,405.718333
Bela Cruz,Tianguá,False,178.0066,168.923333
Bela Cruz,Trairi,False,145.9677,144.038333
Bela Cruz,Ubajara,False,178.3961,174.273333
Bela Cruz,Viçosa do Ceará,False,172.3532,168.753333
Bela Cruz,Várzea Alegre,False,537.1731,565.426667
Boa Viagem,Acaraú,False,317.8578,326.183333
Boa Viagem,Acopiara,False,135.3828,147.511667
Boa Viagem,Amontada,False,292.0258,297.136667
Boa Viagem,Aquiraz,False,240.3341,232.488333
Boa Viagem,Aracati,False,317.2136,306.58
Boa Viagem,Aracoiaba,False,177.7297,182.85
Boa Viagem,Aurora,False,297.3888,297.688333
Boa Viagem,Barbalha,False,350.6155,324.201667
Boa Viagem,Baturité,False,185.2221,189.791667
Boa Viagem,Beberibe,False,293.6278,284.006667
Boa Viagem,Bela Cruz,False,305.8908,316.216667
Boa Viagem,Boa Viagem,False,0.0,0.0
Boa Viagem,Brejo Santo,False,379.2251,338.813333
Boa Viagem,Camocim,False,350.3855,353.196667
Boa Viagem,Campos Sales,False,327.2369,259.811667
Boa Viagem,Canindé,False,103.5926,99.028333
Boa Viagem,Caririaçu,False,298.7554,292.548333
Boa Viagem,Cascavel,False,272.8901,264.41
Boa Viagem,Caucaia,True,208.9336,199.823333
Boa Viagem,Cedro,False,227.2362,237.075
Boa Viagem,Chorozinho,False,217.928,235.891667
Boa Viagem,Crateús,True,135.0412,118.255
Boa Viagem,Crato,False,330.5683,304.38
Boa Viagem,Cruz,False,322.9726,331.001667
Boa Viagem,Eusébio,True,232.9217,223.251667
Boa Viagem,Forquilha,False,201.5278,218.325
Boa Viagem,Fortaleza,False,219.0472,213.066667
Boa Viagem,Granja,False,325.0276,333.923333
Boa Viagem,Guaiúba,False,206.7218,207.148333
Boa Viagem,Guaraciaba do Norte,False,202.4612,204.128333
Boa Viagem,Horizonte,True,248.5211,252.718333
Boa Viagem,Ibiapina,False,239.172,238.703333
Boa Viagem,Icapuí,False,369.2826,351.385
Boa Viagem,Icó,False,239.9644,233.27
Boa Viagem,Iguatu,False,172.4223,185.643333
Boa Viagem,Independência,False,85.2794,71.238333
Boa Viagem,Ipu,False,177.6997,181.133333
Boa Viagem,Ipueiras,False,152.3743,157.106667
Boa Viagem,Itaitinga,False,226.6743,220.601667
Boa Viagem,Itapajé,False,230.6749,233.928333
Boa Viagem,Itapipoca,True,261.3233,267.496667
Boa Viagem,Itarema,False,333.6773,346.106667
Boa Viagem,Jaguaribe,False,212.4895,214.593333
Boa Viagem,Jaguaruana,False,315.6741,302.18
Boa Viagem,Jardim,False,387.7685,358.911667
Boa Viagem,Juazeiro do Norte,True,326.3505,313.001667
Boa Viagem,Lavras da Mangabeira,False,264.6427,268.878333
Boa Viagem,Limoeiro do Norte,False,257.0644,249.311667
Boa Viagem,Maracanaú,False,210.4923,207.678333
Boa Viagem,Maranguape,False,200.7447,198.161667
Boa Viagem,Marco,False,296.9314,306.44
Boa Viagem,Massapê,False,239.5329,255.185
Boa Viagem,Mauriti,False,370.4544,335.211667
Boa Viagem,Milagres,False,357.8912,323.036667
Boa Viagem,Missão Velha,False,347.8737,333.391667
Boa Viagem,Mombaça,False,88.189,98.578333
Boa Viagem,Morada Nova,False,218.4707,211.153333
Boa Viagem,Nova Russas,False,122.4979,129.895
Boa Viagem,Novo Oriente,False,176.9384,156.055
Boa Viagem,Ocara,False,214.4029,210.853333
Boa Viagem,Pacajus,False,238.7011,240.068333
Boa Viagem,Pacatuba,False,214.1045,209.386667
Boa Viagem,Paracuru,False,263.2063,258.466667
Boa Viagem,Paraipaba,False,267.6147,263.416667
Boa Viagem,Parambu,False,184.5996,136.608333
Boa Viagem,Pedra Branca,False,42.4445,47.091667
Boa Viagem,Pentecoste,False,212.4867,210.938333
Boa Viagem,Quixadá,True,139.8218,137.375
Boa Viagem,Quixeramobim,False,97.4693,93.751667
Boa Viagem,Redenção,False,201.067,210.891667
Boa Viagem,Russas,True,275.0736,265.463333
Boa Viagem,Santa Quitéria,False,131.9588,143.64
